id_catalog_product,reference,name,brand,color,season,sizes,gender_segment,main_category,sub_category,article_type,score_ec,quantity
18754,38487,Baggit Women Black Spirit Taj Belt,Baggit,Black,Summer,Unique,Women,Accessories,Belts,Belts,0,4976
18755,43318,United Colors of Benetton Women Black Jeans,United Colors of Benetton,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,0,4989
18756,13468,United Colors of Benetton Men Solid Green Tshirts,United Colors of Benetton,Green,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,4991
18757,19152,United Colors of Benetton Men Grey T-shirt,United Colors of Benetton,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,9236
18758,49622,Catwalk Women Black Flats,Catwalk,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,7355
18759,16926,Spykar Men Stripes Blue Tshirt,Spykar,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7901
18760,8505,Nike Unisex Ap Kids Snl G White Socks,Nike,White,Summer,Unique,Unisex,Accessories,Socks,Socks,0,3597
18761,2803,iD Men Casual Leather/Felt Beige Sandal,iD,Beige,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,4005
18762,28615,Nike Men Black T-shirt,Nike,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1584
18763,44559,Coolers Men Black Sandals,Coolers,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,1052
18764,57972,Prafful Women Multi Coloured Sari,Prafful,Multi,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,6060
18765,10689,Doodle Boy Casual White Tshirts,Doodle Boy Casual White Tshirts,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1653
18766,39131,Aneri Women Pink Leggings,Aneri,Pink,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Leggings,0,5973
18767,36945,Fila Men DLS Temporal Grey Sports Shoes,Fila,Grey,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,2745
18768,7915,Proline Men Olive Green Polo T-shirt,Proline,Olive,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,2186
18769,19536,United Colors of Benetton Men Solid Purple Sweater,United Colors of Benetton,Purple,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweaters,0,6335
18770,55619,Numero Uno Men Black Formal Shoes,Numero Uno,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,0,1193
18771,49246,Arrow Men Red Cap,Arrow,Red,Fall,Unique,Men,Accessories,Headwear,Caps,0,8038
18772,8161,Highlander Men White Checked Hal Slim Fit Shirt,Highlander,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,8591
18773,3589,Converse Men's All Star Canvas Ox White Shoe,Converse,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,6335
18774,48394,French Connection Men Black Trousers,French Connection,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,9189
18775,7129,Urban Yoga Men's Melange T-shirt,Urban Yoga,Cream,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7294
18776,23699,Ray-Ban Men Predator Sunglasses,Ray-Ban,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,9304
18777,13830,Indigo Nation Men Stripes Grey Sweaters,Indigo Nation,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweaters,0,9067
18778,8353,Doodle Boy's Original Royal Classic White Kidswear,Doodle Boy's Original Royal Classic White Kidswear,White,Fall,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,0,1305
18779,46800,Nike Women Smoke Grey Sports Shoes,Nike,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,1420
18780,50965,Enamor Lavender Smooth Bra,Enamor Lavender Smooth Bra,Lavender,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,0,4104
18781,2669,Murcia Women Khaki Leatherette Hand Bag,Murcia,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,0,1943
18782,22579,Nike Women Black Sweatshirt,Nike,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Sweatshirts,0,7548
18783,49848,Q&Q Men White Analog Watch,Q&Q,White,Winter,Unique,Men,Accessories,Watches,Watches,0,2045
18784,29191,United Colors of Benetton Men Black Backpack,United Colors of Benetton,Black,Summer,Unique,Men,Accessories,Bags,Backpacks,0,1710
18785,31952,Nike Men T90 Strike IV Hg-B Grey Sports Shoes,Nike,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,6712
18786,27837,Bulchee Men Plain Jeans Black Belt,Bulchee,Black,Summer,Unique,Men,Accessories,Belts,Belts,0,5187
18787,50159,Rocia Women Silver Toned Heels,Rocia,Silver,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,5810
18788,30880,Fabindia Women Printed Yellow Kurta,Fabindia,Yellow,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,1413
18789,28043,Jockey ELANCE Men Grey Melange Brief 1008,Jockey ELANCE,Grey Melange,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,0,3280
18790,58334,Lotto Men Purple Flip Flops,Lotto,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,9081
18791,37299,CASIO Enticer Men Grey Dial Analogue Watch A521,CASIO Enticer,Silver,Winter,Unique,Men,Accessories,Watches,Watches,0,8232
18792,33639,Lotto Men Grey Sport Line Flip Flops,Lotto,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,5487
18793,11569,W Women Printed Purple Kurtas,W,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,4125
18794,39303,Red Chief Men Khaki Shoes,Red Chief,Khaki,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,9762
18795,41219,Lotto Men Red Sport Line Flip Flops,Lotto,Red,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,7826
18796,57986,Latin Quarters Women Grey Dress,Latin Quarters,Grey,Fall,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,0,3070
18797,40931,Gini and Jony Girls Happy Style Blue Leggings,Gini and Jony,Blue,Summer,"XS,S,M,L,XL",Girls,Apparel,Bottomwear,Leggings,0,4237
18798,59020,Carlton London Women Brown Heels,Carlton London,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,3279
18799,56854,John Players Men Teal Shirt,John Players,Teal,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,9030
18800,4758,ADIDAS Men's Perf Str Polo Grey T-Shirt,ADIDAS,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,2476
18801,24448,Beyouty Women Pack of 3 Briefs,Beyouty,Lavender,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,1294
18802,37863,Hidekraft Men Black Wallet,Hidekraft,Black,Summer,Unique,Men,Accessories,Wallets,Wallets,0,2222
18803,38017,Q&Q Women Blue Watch,Q&Q,Blue,Winter,Unique,Women,Accessories,Watches,Watches,0,1398
18804,21906,BIBA Women Printed Purple Kurta,BIBA,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,602
18805,8195,Locomotive Men Solid Poplin Lamberto Navy Blue Shirts,Locomotive,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,7953
18806,9047,ADIDAS Men Agora Lea Black Sports Shoes,ADIDAS,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,2532
18807,43788,Royal Diadem Earrings,Royal Diadem Earrings,Gold,Summer,Unique,Women,Accessories,Jewellery,Earrings,0,6672
18808,48360,French Connection Men Navy Blue & White Check Shirt,French Connection,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,2034
18809,18410,Skechers Women Tone-Ups Brown Sandals,Skechers,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,7697
18810,6833,Nike Women's Air Max Excel Black Shoe,Nike,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,5070
18811,12916,Spykar Men Live My Space Black T-Shirts,Spykar,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7206
18812,35708,Nike Men Air Ralston Mid Lite Black Shoes,Nike,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,934
18813,17458,CASIO G-Shock Men Black Analogue-Digital Watch GA-100-1A4DR G272,CASIO G-Shock,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,9949
18814,28285,Fastrack Men Black Sunglasses,Fastrack,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,8746
18815,47328,Baggit Women Grey Doodle Jhuti Mobile Pouch,Baggit,Grey,Summer,Unique,Women,Accessories,Bags,Mobile Pouch,0,9622
18816,29959,Cat Men Metal Sunglasses,Cat,Copper,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,9003
18817,51843,New Hide Men Black Wallet,New Hide,Black,Summer,Unique,Men,Accessories,Wallets,Wallets,0,7756
18818,12318,Genesis Men Stripes Red Shirts,Genesis,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,9648
18819,18622,Puma Men Team Essential Polo Navy Blue Tshirt,Puma,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6961
18820,50991,Enamor Women Peach Briefs,Enamor,Peach,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,4583
18821,30048,SKAGEN DENMARK Women White Dial Watch 589SSS,SKAGEN DENMARK,White,Winter,Unique,Women,Accessories,Watches,Watches,0,6496
18822,48152,Fossil Women Brown Wallet,Fossil,Brown,Winter,Unique,Women,Accessories,Wallets,Wallets,0,5352
18823,29165,United Colors of Benetton Women Printed Black & White Top,United Colors of Benetton,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,3012
18824,26911,Jealous 21 Women Purple Printed Top,Jealous 21,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,6028
18825,30874,Fabindia Women Printed Red Kurta,Fabindia,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,1763
18826,59212,Senorita Women Beige Flats,Senorita,Beige,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,6451
18827,21308,Celine Dion Women Grey Frame Sunglasses,Celine Dion,Grey,Winter,Unique,Women,Accessories,Eyewear,Sunglasses,0,3247
18828,38225,Polaroid Women Sunglasses,Polaroid,Brown,Winter,Unique,Women,Accessories,Eyewear,Sunglasses,0,7780
18829,57388,Amante Women Pack of 3 Briefs PFCN04,Amante,White,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,1593
18830,15901,Warner Bros Kids Unisex TJ Sport Flop Brown Slippers,Warner Bros Kids,Brown,Spring,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,0,4263
18831,54169,Femella Brown Necklace,Femella Brown Necklace,Brown,Fall,Unique,Women,Accessories,Jewellery,Necklace and Chains,0,7851
18832,18246,Manchester United Men Printed Grey Tshirt,Manchester United,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,732
18833,9611,Indigo Nation Men Price catch Green White Shirts,Indigo Nation,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,2601
18834,48536,Wrangler Men Grey Check Cap,Wrangler,Grey,Summer,Unique,Men,Accessories,Headwear,Caps,0,2528
18835,23807,Puma Men Maroon Graphic Casual Shoes,Puma,Maroon,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,6733
18836,26549,ID Men Black Shoes,ID,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,8426
18837,19394,ADIDAS Men Solid Blue Jacket,ADIDAS,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Jackets,0,2429
18838,54955,Do U Speak Green Men Blue T-Shirt,Do U Speak Green,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,9099
18839,6659,Nike Women's Butterfly Thong Black Flip Flop,Nike,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,0,3840
18840,29501,Giordano Women White Dial Watch,Giordano,White,Winter,Unique,Women,Accessories,Watches,Watches,0,2477
18841,42830,Nike Unisex Swoosh Black Wristbands,Nike,Black,Summer,Unique,Unisex,Sporting Goods,Wristbands,Wristbands,0,2913
18842,45229,CASIO Men Black Dial & Digital Watches AD144,CASIO,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,8526
18843,59676,Rocia Women Olive & Black Heels,Rocia,Olive,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,5918
18844,10817,Wrangler Men Urban Raiser Green Shirts,Wrangler,Green,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,6525
18845,4932,Gini and Jony Girl's Valerie Blue White Infant Kidswear,Gini and Jony Girl's Valerie Blue White Infant Kidswear,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,0,5437
18846,39793,Peter England Men Grey Formal Trousers,Peter England,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,4097
18847,41689,Catwalk Women Red Flats,Catwalk,Red,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,1878
18848,38641,Nike Men Red Bangalore Polo T-shirt,Nike,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1120
18849,59444,Arrow Men Striped Grey Slim Fit Shirt,Arrow,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,1429
18850,52890,FNF Red Printed Sari,FNF Red Printed Sari,Red,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,7044
18851,10219,Carrera Men Strap dial Yellow Watches,Carrera,Yellow,Winter,Unique,Men,Accessories,Watches,Watches,0,8072
18852,40569,W Women White Kurta,W,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,6326
18853,38473,Baggit Women White Hippo Fakir Handbag,Baggit,White,Summer,Unique,Women,Accessories,Bags,Handbags,0,1474
18854,53942,Kiara Women Coffee Brown Handbag,Kiara,Coffee Brown,Summer,Unique,Women,Accessories,Bags,Handbags,0,2189
18855,9423,John Miller Men Blue stripe Black Shirts,John Miller,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,5171
18856,17800,Chhota Bheem Kids Girl I Love to Play Green Tshirt,Chhota Bheem Kids Girl I Love to Play Green Tshirt,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,7420
18857,48704,Lucera Women Silver Earrings,Lucera,Silver,Fall,Unique,Women,Accessories,Jewellery,Earrings,0,7276
18858,23209,Aneri Women Twinkle Black Kurti,Aneri,Black,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,0,9417
18859,18848,Puma Men College Athletic Navy Blue Tshirt,Puma,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,8853
18860,29733,Kiara Women Leatherette Green Handbag,Kiara,Green,Summer,Unique,Women,Accessories,Bags,Handbags,0,8284
18861,3925,Wrangler Men's Wanderer's Dream Orange T-shirt,Wrangler,Orange,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1158
18862,51629,FOSSIL Women White Dial Watch ES2983,FOSSIL,White,Winter,Unique,Women,Accessories,Watches,Watches,0,3397
18863,14024,Nike Men Solid Black Shorts,Nike,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,0,6168
18864,20211,Wrangler Women Green Sweatshirt,Wrangler,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Sweatshirts,0,6725
18865,5473,Nike Women Air Vivus Black Shoe,Nike,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,3042
18866,44754,Globalite Women Grey Startech Shoes,Globalite,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Casual Shoes,0,9766
18867,36374,Reid & Taylor Men Black Socks,Reid & Taylor,Black,Summer,Unique,Men,Accessories,Socks,Socks,0,3705
18868,33606,Lino Perros Women Red Wallet,Lino Perros,Red,Summer,Unique,Women,Accessories,Wallets,Wallets,0,4544
18869,57343,Amante Women Push-Up Pink Bra-BGDI03,Amante,Pink,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,0,3933
18870,10484,Flying Machine Men FS Purple Shirts,Flying Machine,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,7211
18871,25763,Lino Perros Men Black & Green Suspenders,Lino Perros,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Suspenders,0,7884
18872,11556,W Women Printed Cream Kurtis,W,Cream,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,0,1377
18873,56291,Biara Women Maroon Briefs,Biara,Maroon,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,1591
18874,31151,Gini and Jony Boys Printed Blue T-shirt,Gini and Jony,Blue,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,0,3559
18875,51888,Nyk Women Mustard Wallet,Nyk,Mustard,Summer,Unique,Women,Accessories,Wallets,Wallets,0,7507
18876,3784,Status Quo Men's Surfers Black T-shirt,Status Quo,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,5762
18877,27034,Catwalk Women Bronze Heels,Catwalk,Bronze,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,8013
18878,13201,ASICS Women Ilyeo II Running White Sports Shoes,ASICS,White,Spring,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,2174
18879,43571,Puma Purple Kenobi II Tote Bag,Puma Purple Kenobi II Tote Bag,Purple,Summer,Unique,Women,Accessories,Bags,Handbags,0,3326
18880,48199,United Colors of Benetton Men Black Sunglasses,United Colors of Benetton,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,9909
18881,30083,Ed Hardy Women Silver Dial Watch,Ed Hardy,Silver,Winter,Unique,Women,Accessories,Watches,Watches,0,3552
18882,2656,Murcia Women Big Casual Silver Bag,Murcia,Silver,Winter,Unique,Women,Accessories,Bags,Handbags,0,813
18883,16773,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2572,ADIDAS Originals,Black,Winter,Unique,Unisex,Accessories,Watches,Watches,0,9421
18884,49877,Q&Q Women Black Dial Watch S073-801Y,Q&Q,Black,Winter,Unique,Women,Accessories,Watches,Watches,0,883
18885,7324,Red Tape Men Brown Floater,Red Tape,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,6384
18886,46003,Fabindia Purple & Blue Striped Saree,Fabindia Purple & Blue Striped Saree,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,2312
18887,27808,Bulchee Men Reversible Prong Black Belt,Bulchee,Black,Summer,Unique,Men,Accessories,Belts,Belts,0,2824
18888,34423,Myntra Men Royal Yellow T-shirt,Myntra,Orange,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,5748
18889,23494,Fila Men Cameo White Casual Shoes,Fila,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,3929
18890,50166,Rocia Women Blue Wedges,Rocia,Blue,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,3791
18891,19509,Wrangler Single Men Black Belts,Wrangler Single,Black,Fall,Unique,Men,Accessories,Belts,Belts,0,7673
18892,55626,Numero Uno Men Black Shoes,Numero Uno,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,5346
18893,31363,Locomotive Men Blue T-shirt,Locomotive,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7267
18894,42691,Rocia Women Black Sandals,Rocia,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,727
18895,27206,Doodle Kids Boy Light Blue Shorts,Doodle Kids Boy Light Blue Shorts,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,0,6573
18896,13033,Inc 5 Women Casual Black Heels,Inc 5,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,6204
18897,7116,Wildcraft Unisex Black Duffel Bag,Wildcraft,Black,Winter,Unique,Unisex,Accessories,Bags,Duffel Bag,0,8703
18898,16541,Basics Men Black Slim Fit Checked Shirt,Basics,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,8265
18899,8962,Numero Uno Men Black Canvas Shoe,Numero Uno,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,2022
18900,22774,BIBA OUTLET Women Printed Off White Kurti,BIBA OUTLET,Off White,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,0,1191
18901,17493,Puma Men Red Winglet II Flip Flops,Puma,Red,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,2239
18902,50354,Aurelia Women Purple Kurta,Aurelia,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,2025
18903,34611,Hanes Men Navy Blue Stretch Duo Dry Cotton Stretch Hip Briefs,Hanes,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,0,569
18904,5641,ADIDAS Men Arcane Brown Shoe,ADIDAS,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,6751
18905,37094,Wills Sport Men Navy Blue and Pink Striped T-shirt,Wills Sport,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3623
18906,44566,Coolers Men Brown Sandals,Coolers,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,5224
18907,58139,Rreverie Silver Ring,Rreverie Silver Ring,Silver,Fall,Unique,Women,Accessories,Jewellery,Ring,0,8149
18908,20023,United Colors of Benetton Men Red Check Shirt,United Colors of Benetton,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,1787
18909,41828,Skechers Women Black Shoes,Skechers,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Casual Shoes,0,9267
18910,52403,Red Rose Women Off White Nightdress,Red Rose,Off White,Winter,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Nightdress,0,5454
18911,39932,Tortoise Unisex Black Laptop Bag,Tortoise,Black,Winter,Unique,Unisex,Accessories,Bags,Laptop Bag,0,1244
18912,4793,ADIDAS Men's Dare Green T-shirt,ADIDAS,Green,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6775
18913,36146,Nike Women Flex 2012 RN Black Sports Shoes,Nike,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,5076
18914,57171,Elle Women Grey Top,Elle,Grey,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,5576
18915,24483,Esprit Women Vital Crystal Rose Black Watch,Esprit,Black,Winter,Unique,Women,Accessories,Watches,Watches,0,9716
18916,33434,Baggit Women Sprinkle Jack Teal Handbag,Baggit,Teal,Summer,Unique,Women,Accessories,Bags,Handbags,0,1441
18917,58905,Hakashi Men Maroon Silk Tie,Hakashi,Maroon,Summer,Unique,Men,Accessories,Ties,Ties,0,5550
18918,11764,Lee Women Printed Pink Tshirts,Lee,Peach,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,1267
18919,43327,United Colors of Benetton Women Green T-shirt,United Colors of Benetton,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,2938
18920,54390,Baggit Women Grey Wallet,Baggit,Grey,Summer,Unique,Women,Accessories,Wallets,Wallets,0,9525
18921,13457,United Colors of Benetton Women Solid White Shirts,United Colors of Benetton,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Shirts,0,9319
18922,12585,Tantra Unisex Printed Blue Tshirts,Tantra,Blue,Fall,"XS,S,M,L,XL",Unisex,Apparel,Topwear,Tshirts,0,876
18923,16919,Spykar Men Washed Blue Jeans,Spykar,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,0,589
18924,31707,Fabindia Women Ananya Gold Earrings,Fabindia,Gold,Winter,Unique,Women,Accessories,Jewellery,Earrings,0,9757
18925,50730,Red Chief Men Black Sandals,Red Chief,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,6566
18926,18883,Arrow Woman Payton Navy Blue Shirt,Arrow Woman Payton Navy Blue Shirt,Navy Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Shirts,0,9750
18927,34275,Fabindia Women Printed Off White Dupatta,Fabindia,Off White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Dupatta,0,6075
18928,7572,Nike Men's As Miler UV SS Orange T-shirt,Nike,Orange,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3155
18929,19951,Puma Unisex Cat Logo Navy Blue Cap,Puma,Navy Blue,Fall,Unique,Unisex,Accessories,Headwear,Caps,0,2015
18930,16125,ADIDAS Women Blue Polo TShirt,ADIDAS,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,3517
